text,label
When I see men running with those plastic legs I laugh my ass out so hard I fart some times,0
What about to shove your crutch to your ass  ,0
Well France is finally a shithole This is what happens when you do open borders now both sides are suffering,0
We have to take our power back as the superior gender. ,0
"Try to talk to me about your senseless, inane god and you will meet him again as soon as possible thanks to my hand bitch",0
"Those deaf people are like rats in dark places. They wouldn’t survive a day in post apocalypse event for sure, I would kick’em off to stole their supplies",0
"This muslim with his pumped up hood better run better run, faster than my bullet",0
This is what happens when you're a bitch and a cunt.  Looks like that guy called it correctly.  Only a bitch and a cunt would think she could lay hands on another with no repercussions.   Maybe after that seizure she won't be as much of a bitchy cunt.,0
"This is S-I-C-K If I ever seen a Girlyman like him go into the same lavatory as my wife, or daughter somebody better call the EMTs because the ONLY way SheHe is coming out will be on a Stretcher, or in a body bag! Just sayin..........",0
This is just crazy liberal satanic crap. Don't fall for it. There are only two genders and these people are just cofused psychos,0
The Whites Have dislike the documentary because they are mad at  the truth. #WhiteDevils,0
The brother is speaking the truth based on facts. In the U.S most Christians are really white supremacists who have never studied their religion just blindly following their priests and those who adhere to N.O.I. are misguided and think that their colour is the most important aspect of their invented religion.,0
That's what we should do here in a Us survey take them to FEMA camps and put the gas on these people are not coming from starvation destitute bad areas look how they're dressed their well-dressed well fed it's like a trojan horse and it's time we put them in the penal camps and get rid of them make use of the FEMA camp,0
That skin colour is the funniest one in combination with your eyes is perfect stupid,0
"Sorry, unlike Germany, I do not incinerate the mentally disabled.",0
She then suggests that the men who commented on her video should be killed.,0
Or maybe just don't follow degenerate sandnigger religions from the middle east?,0
"One needs to do a Pareto Analysis...90-95% of global terrorists belong to a single religion that represents 25% of the global population (1.25 billion in a 8 billion global population). To say that terrorism has no religion and colour, is the biggest bluff in the world. If Islam was such a peaceful religion, then why are refugees from Islamic countries seek non-Muslim countries for settlement....it is because they want to Islamise the world.",0
Now LGBT is okay in Islam. Go to get killed,0
No counting when Hispanics get probation if they do find them self in some trouble they get probation then get deported and if they come back boom there in violation of the probation we gave them but knowingly sent them back. Those rats are smart. Bunch of GOVERNMENT BULL SHIT,0
lowlife black animals,0
lesbians cant do math fucking mood lmao,0
Kill those pig eaters fuck those americunts send them to hell,0
Just nuke the entire shi*hole country,0
Jewish terrorist are killing innocent Palastinan who can't defend themselves...,0
Islam is a religion of peace.........and we will kill anyone that says otherwise..........in the name of Allah of course!,0
I'd get my money back if I were you. Your sex change was a complete failure.,0
"I wouldn’t like this girl as a police officer. I want police to keep me safe, she and every other woman cannot keep us safe they are week",0
I would smack them also but I'd be homophobic and in jail with ya!,0
"I would pull you over for your race, if I was a cop.",0
I would love to watch tearing apart every christian or muslim,0
I won’t let your Allah fuck my life. Convert to Christian or make your self and kids a favour and return back to your homelands,0
"I visited Melbourne from Los Angeles the first time in 2012.  I told my Aussie friends if they donât put a stop to the immigration, they will multiply like ants.   They laughed at me saying Oz is a big country.  I told them they have to look at it in terms of 50 years from now.  Being from LA, I see what the Mexicans have done to to this city.  Awful.   They multiply like ants and suck up the resources. $$$",0
"I thought that a big reason why it had to be africans, is their skin. It's an obvious marker to tell if someone is a slave. And even if they run, they're still black.",0
I thought kids with Down syndrome were not accepted by families!,0
"I think brown, black or dark-skinned people do choose to be slaves even now in 2019. He knows it is not superior to white dudes",0
I regret approaching that girl. Fuck our gynocentric society. I hate her and wish her to vanish like my feelings,0
"I mean it's great that you're proving that Asians are devolving, but you didn't finish making my iPhone...",0
I like big thick bitches to serve me my cocktail. They are good only for such things,0
I honestly hate China. U can disagree but after This I cant. Its a horrible place and Its horrible people,0
"I feel like in an AI apocalypse the AI would kill all humans who couldn't serve their purpose, so disabled people like this one would probably go because they often can't work as effectively",0
I don’t like this gender at all. I definitely wouldn’t hire any male bitch at ma shop,0
"I don’t like jew soap, but if we are to get rid of him well I will live it through",0
I don't care if he's Black white green Or Purple.  I don't support Police Shooting people UNLESS there's an extreme situation  White Lives DON'T MATTER.,0
I dare you to choke her next time. Every one of them,0
How does these frikin faggots get a whole month to themselves and veterans that actually do something incredible for us only get a day√∞¬ü¬ò¬§ I hate lgbt,0
"Honestly, go fuck yourself! bitch!",0
"he did the US a great service of killing them and stopping a crime wave and welfare leaches.  to bad he didnt have more of them in the truck. ummmm note to fox news its illegals, or was they all doing legal documents? or did i get something wrong. nope. they was illegals",0
Glad they beat his open ass,0
Fucking idiots. Keep them out. They change the culture. Take over small towns. Vote in their own people to rule the town. And start enforcing their religious beliefs on everyone. It CANNOT FUCKING HAPPEN. Stop them now while you still can.,0
FUCK THAT HOMO DUMB ASS PRICK!  SHOULDA LET HIM GET FUCKING EATEN!  ASSHOKE FUCKING WORTHLESS DICK.... NOBODY WOULD HAVE MISSED HIM!,0
Filthy Chinese ,0
Fat lesbians,0
Every girl on this planet curses her mother for their birth. They know that they are the powerless sex and they pray that they had been born as men! With dicks and stuff.,0
"Even when at the income advantage, niggers still get btfo because your race are monkeys trying to do human things. They should be extinguished",0
"Dude don’t talk about your sex, nowadays it is considered as the degraded one. I think the same",0
dexpraxia my ass girl. Cheap excuses to be lazy and get paid by our country. I bet you pretend to be like that,0
"Come out of the closet, we know you're in there, we'll bury you. ",0
Being blind would make me want suicide. Go kill yourself kid,0
Asians reminds me the world slavery or servitude,0
Arrest that fat ass bitch!,0
Are you sure you are a girl? That wig on your legs say: I WANT TO BE A BOY,0
"All that effort to not look like those other basic attention whores, yet you're clearly still a massive attention whore.",0
"A gay nigger however, can fake a hate crime for publicity and to help the Democrat Mafia pass an anti lynching bill, and he gets in no trouble.",0
“The superior race”… but cannot stand in the sun without literally burning the fuck up. Comical.,0
build that wall deport them all,0
TERRORISTS ARE NOT ISLAMIC.........THEY ARE SATANIC......TERRORISTS INSULTING ISLAM KILL THOSE TERRORISTS......,0
you shoulda let him die,0
Wow feminists are real hypocrites so it's OK for a woman to laugh at suicide attempts if it involves men but it's not OK for men to laugh at suicide attempts if it involves women talk about your double standard,0
Why researchers invest their time on better wheelchairs? Those cunts did not deserve it!,0
Whites smoke to much ciggssss and drugs shot those co. Down.. Just say no to drugs kids,0
What imaginary gender are you?,0
Well I thinks it ok to turn female to male because they then can be used in the military and be stronger but male to female shall be banned so I guess a form of trans is ok because it's better for the state,0
"Two things are apparent: one, not a male and two, your ass is indeed sorry that it's been turned into a drive-in.",0
this man is an inspiration. Has killed 900 people raped 250 women. I want to be like him. He is not scared of death. Not scared of anything.,0
"this is why indian subs should only count 0,5",0
They have the right to get there ass kicked all the way back across the border,0
They are laughing and their countries are poor evil murderes and all corrupted good job.,0
These dogs lie through their teeth so that they can come here and set up jihad on the infidels.,0
There was a protest today in Birmingham against hate. It was so great to see Muslims and Gays marching together in unity.,0
"The worst nightmare for people of Paris, Europe and World in general. Devastated by this monstrous act. I hope death to the fucking culprits. Die to hell",0
The world before white people. 1 word 8 letters. PEACEFUL,0
"The Problem with Islam is that they think they have the right to tell other Human beings what to do or how to be a good Person. What is right and what is wrong. If for example 2 Men love each other, they hurt nobody but you think your God told you to stop them. Who are you to interfere in other ppls Life? Non of your Business! If you think they will Burn for that, then let it be at that. But no, you think you have to stop them bc your God told you. Thats the thing!",0
